1767732759.26	244	OFF
1767732759.47	245	ON
1767732760.24	246	ON
1767732763.74	247	ON
1767732768.19	248	ON
1767732773.16	249	OFF
1767732775.37	250	ON
1767732780.23	251	ON
1767732785.17	252	OFF
1767732786.05	253	OFF
1767732790.12	254	ON
1767732791.38	255	OFF
1767732795.54	256	ON
1767732796.15	257	OFF
1767732800.10	258	ON
1767732802.24	259	OFF
1767732802.55	260	OFF
1767732806.26	261	OFF
1767732806.56	262	OFF
1767732810.31	263	OFF
1767732811.07	264	ON
1767732812.33	265	OFF
1767732815.01	266	ON
1767732816.35	267	ON
1767732819.53	268	OFF
1767732821.24	269	OFF
1767732821.72	270	OFF
1767732826.54	271	ON
1767732831.20	272	ON
1767732832.64	273	ON
1767732832.87	274	ON
1767732835.63	275	ON
1767732837.31	276	ON
1767732837.44	277	ON
1767732839.60	278	OFF
1767732839.95	279	OFF
1767732844.61	280	ON
1767732847.43	281	OFF
1767732850.55	282	ON
1767732852.04	283	ON
1767732853.79	284	ON
1767732858.34	285	ON
1767732858.98	286	OFF
1767732862.39	287	ON
1767732863.02	288	OFF
1767732865.77	289	OFF
1767732868.47	290	OFF
1767732869.44	291	ON
1767732872.38	292	ON
1767732874.18	293	ON
1767732877.09	294	OFF
1767732880.81	295	ON
1767732885.64	296	OFF
1767732886.46	297	ON
1767732887.51	298	ON
1767732890.29	299	ON
1767732892.42	300	ON
1767732895.55	301	OFF
1767732895.72	302	OFF
1767732897.44	303	OFF
1767732899.88	304	OFF
1767732903.37	305	ON
1767732905.72	306	OFF
1767732906.30	307	OFF
1767732908.35	308	ON
1767732908.60	309	ON
1767732913.50	310	ON
1767732915.41	311	OFF
1767732918.04	312	OFF
1767732921.40	313	ON
1767732923.74	314	ON
1767732926.16	315	ON
1767732926.57	316	ON
1767732928.73	317	ON
1767732929.21	318	OFF
1767732929.72	319	ON
1767732933.55	320	ON
1767732935.25	321	OFF
1767732939.26	322	OFF
1767732944.24	323	ON
1767732944.71	324	ON
1767732948.90	325	ON
1767732949.68	326	ON
1767732952.52	327	OFF
1767732955.51	328	ON
1767732956.69	329	OFF
1767732961.23	330	ON
1767732965.08	331	OFF
1767732967.90	332	OFF
1767732971.60	333	OFF
1767732972.56	334	ON
1767732974.09	335	ON
1767732976.79	336	OFF
1767732977.38	337	OFF
1767732978.41	338	ON
1767732979.74	339	OFF
1767732981.82	340	ON
1767732984.17	341	ON
1767732985.91	342	OFF
1767732986.22	343	ON
1767732989.44	344	OFF
1767732990.57	345	OFF
1767732995.29	346	ON
1767732998.50	347	OFF
1767733003.26	348	ON
1767733006.78	349	OFF
1767733007.73	350	ON
1767733011.85	351	OFF
1767733016.05	352	OFF
1767733019.84	353	OFF
1767733021.55	354	OFF
1767733025.47	355	OFF
1767733029.26	356	OFF
1767733033.79	357	OFF
1767733035.74	358	ON
1767733037.63	359	ON
1767733042.38	360	ON
1767733045.52	361	ON
1767733049.73	362	ON
1767733052.79	363	ON
1767733053.37	364	OFF
1767733058.09	365	OFF
1767733062.41	366	OFF
1767733064.09	367	OFF
1767733066.52	368	ON
1767733070.76	369	OFF
1767733072.30	370	OFF
1767733073.00	371	ON
1767733074.99	372	OFF
1767733079.30	373	ON
1767733081.47	374	OFF
1767733086.32	375	OFF
1767733088.98	376	ON
1767733090.76	377	ON
1767733091.68	378	ON
1767733093.05	379	OFF
1767733097.34	380	OFF
1767733101.73	381	OFF
1767733106.18	382	ON
1767733106.36	383	OFF
1767733109.45	384	OFF
1767733112.26	385	OFF
1767733114.91	386	ON
1767733115.21	387	ON
1767733118.62	388	ON
1767733120.54	389	OFF
1767733124.59	390	ON
1767733127.75	391	OFF
1767733130.21	392	ON
1767733130.78	393	OFF
1767733134.45	394	OFF
1767733138.97	395	ON
1767733139.61	396	OFF
1767733143.86	397	OFF
1767733146.97	398	ON
1767733150.11	399	ON
1767733150.37	400	ON
1767733150.58	401	OFF
1767733154.69	402	OFF
1767733155.85	403	ON
1767733159.78	404	OFF
1767733164.34	405	OFF
1767733168.90	406	OFF
1767733172.15	407	OFF
1767733174.94	408	OFF
1767733178.65	409	OFF
1767733181.58	410	ON
1767733183.13	411	OFF
1767733185.53	412	OFF
1767733190.47	413	ON
1767733191.53	414	OFF
1767733194.95	415	OFF
1767733195.83	416	OFF
1767733198.67	417	OFF
1767733199.01	418	OFF
1767733200.06	419	OFF
1767733200.48	420	ON
1767733202.50	421	ON
1767733207.19	422	OFF
1767733208.76	423	ON
1767733209.16	424	OFF
1767733212.31	425	ON
1767733213.82	426	ON
1767733218.56	427	OFF
1767733222.64	428	OFF
1767733223.41	429	ON
1767733225.09	430	OFF
1767733225.23	431	ON
1767733226.57	432	ON
1767733228.33	433	ON
1767733230.73	434	ON
1767733233.22	435	ON
1767733235.48	436	ON
1767733240.33	437	ON
1767733241.42	438	OFF
1767733242.74	439	OFF
1767733245.65	440	OFF
1767733247.12	441	OFF
1767733251.37	442	ON
1767733253.15	443	ON
1767733256.07	444	OFF
1767733259.29	445	OFF
1767733263.88	446	ON
1767733268.05	447	ON
1767733270.92	448	OFF
1767733273.78	449	ON
1767733277.71	450	OFF
1767733281.40	451	ON
1767733284.86	452	OFF
1767733286.13	453	OFF
1767733290.50	454	ON
1767733292.10	455	ON
1767733294.01	456	OFF
1767733296.32	457	OFF
1767733296.71	458	ON
1767733297.29	459	OFF
1767733300.74	460	OFF
1767733304.21	461	ON
1767733305.25	462	ON
1767733310.17	463	OFF
1767733314.49	464	ON
1767733314.86	465	ON
1767733317.39	466	ON
1767733318.40	467	ON
1767733321.86	468	ON
1767733324.92	469	OFF
