timestamp,epoch,cpu_system_pct,cpu_clients_pct,mem_system_mb,mem_clients_mb,throughput_lines_per_sec,user_count,phase
2026-04-17 20:23:02,1776435782,20.07,0.00,10291.50,719.01,7600,400,active
2026-04-17 20:23:06,1776435786,25.50,0.00,10107.02,719.01,7600,400,active
2026-04-17 20:23:10,1776435790,25.70,0.00,10140.56,719.01,8000,400,active
2026-04-17 20:23:14,1776435794,27.38,0.00,10137.11,719.01,8400,400,active
2026-04-17 20:23:18,1776435798,18.48,0.00,10121.19,719.01,8800,400,active
2026-04-17 20:23:21,1776435801,19.90,0.00,10117.21,719.01,8800,400,active
2026-04-17 20:23:25,1776435805,18.06,0.00,10136.89,719.01,9200,400,active
2026-04-17 20:23:29,1776435809,22.10,0.00,10189.04,719.01,9600,400,active
2026-04-17 20:23:33,1776435813,26.17,0.00,10229.80,719.01,10000,400,active
2026-04-17 20:23:36,1776435816,25.27,0.00,10230.04,719.01,10114,400,active
2026-04-17 20:23:40,1776435820,22.40,0.00,10210.96,719.01,10400,400,active
2026-04-17 20:23:44,1776435824,25.94,0.00,10214.40,719.01,10800,400,active
2026-04-17 20:23:48,1776435828,20.91,0.00,10201.61,719.01,11200,400,active
2026-04-17 20:23:52,1776435832,30.06,0.00,10233.07,719.01,11600,400,active
2026-04-17 20:23:56,1776435836,23.16,0.00,10242.37,719.01,11600,400,active
2026-04-17 20:24:00,1776435840,21.81,0.00,10111.13,719.01,12000,400,active
2026-04-17 20:24:04,1776435844,27.86,0.00,10160.17,719.01,12400,400,active
2026-04-17 20:24:07,1776435847,19.47,0.00,10205.80,719.01,12800,400,active
2026-04-17 20:24:11,1776435851,19.11,0.00,10172.13,719.01,12800,400,active
2026-04-17 20:24:15,1776435855,20.03,0.00,10153.31,719.01,13200,400,active
2026-04-17 20:24:19,1776435859,25.12,0.00,10227.02,719.01,13600,400,active
2026-04-17 20:24:22,1776435862,20.60,0.00,10281.24,719.01,14000,400,active
2026-04-17 20:24:26,1776435866,22.95,0.00,10268.93,719.01,14000,400,active
2026-04-17 20:24:30,1776435870,20.04,0.00,10226.56,719.01,14400,400,active
2026-04-17 20:24:34,1776435874,25.41,0.00,10203.81,719.01,14800,400,active
2026-04-17 20:24:38,1776435878,21.76,0.00,10201.27,719.01,15200,400,active
2026-04-17 20:24:41,1776435881,22.20,0.00,10214.36,719.01,15200,400,active
2026-04-17 20:24:45,1776435885,19.20,0.00,10197.18,719.01,15600,400,active
2026-04-17 20:24:49,1776435889,29.03,0.00,10204.50,719.01,16000,400,active
2026-04-17 20:24:53,1776435893,24.31,0.00,10222.76,719.01,16400,400,active
2026-04-17 20:24:57,1776435897,21.54,0.00,10214.35,719.01,16648,400,active
2026-04-17 20:25:01,1776435901,18.61,0.00,10109.97,719.01,16800,400,active
2026-04-17 20:25:04,1776435904,31.37,0.00,10194.45,719.01,17200,400,active
2026-04-17 20:25:08,1776435908,20.01,0.00,10169.60,719.01,17600,400,active
2026-04-17 20:25:12,1776435912,22.12,0.00,10203.88,719.01,18000,400,active
2026-04-17 20:25:16,1776435916,24.85,0.00,10210.01,719.01,18000,400,active
2026-04-17 20:25:20,1776435920,22.69,0.00,10231.04,719.01,18400,400,active
2026-04-17 20:25:24,1776435924,22.86,0.00,10274.40,719.01,18800,400,active
2026-04-17 20:25:27,1776435927,24.43,0.00,10320.03,719.01,19200,400,active
2026-04-17 20:25:31,1776435931,21.54,0.00,10348.93,719.01,19200,400,active
2026-04-17 20:25:35,1776435935,21.59,0.00,10356.15,719.01,19600,400,active
2026-04-17 20:25:39,1776435939,25.20,0.00,10349.85,719.01,20000,400,active
2026-04-17 20:25:43,1776435943,25.03,0.00,10346.66,719.01,20400,400,active
2026-04-17 20:25:47,1776435947,24.50,0.00,10339.75,719.01,20647,400,active
2026-04-17 20:25:51,1776435951,24.97,0.00,10349.81,719.01,20800,400,active
2026-04-17 20:25:55,1776435955,25.63,0.00,10350.70,719.01,21200,400,active
2026-04-17 20:25:58,1776435958,23.80,0.00,10330.48,719.01,21600,400,active
2026-04-17 20:26:02,1776435962,28.54,0.00,10349.95,719.01,22000,400,active
2026-04-17 20:26:06,1776435966,19.30,0.00,10347.48,719.01,22000,400,active
2026-04-17 20:26:10,1776435970,27.05,0.00,10388.83,719.01,22400,400,active
2026-04-17 20:26:14,1776435974,37.37,0.00,10504.11,719.01,22800,400,active
2026-04-17 20:26:18,1776435978,38.08,0.00,10517.68,719.01,23200,400,active
2026-04-17 20:26:23,1776435983,37.24,0.00,10457.92,719.01,23600,400,active
2026-04-17 20:26:27,1776435987,37.39,0.00,10458.18,719.01,23946,400,active
2026-04-17 20:26:31,1776435991,34.62,0.00,10446.53,719.01,24000,400,active
2026-04-17 20:26:35,1776435995,38.29,0.00,10441.16,719.01,24400,400,active
2026-04-17 20:26:39,1776435999,39.43,0.00,10432.45,719.01,24800,400,active
2026-04-17 20:26:43,1776436003,39.57,0.00,10414.23,719.01,25200,400,active
2026-04-17 20:26:47,1776436007,39.60,0.00,10461.96,719.01,25600,400,active
2026-04-17 20:26:52,1776436012,38.00,0.00,10571.20,719.01,25894,400,active
2026-04-17 20:26:56,1776436016,30.56,0.00,10947.46,719.01,26000,400,active
2026-04-17 20:27:00,1776436020,34.43,0.00,11000.15,719.01,26400,400,active
2026-04-17 20:27:04,1776436024,30.89,0.00,10906.08,719.01,26800,400,active
2026-04-17 20:27:08,1776436028,34.71,0.00,10939.97,719.01,27200,400,active
2026-04-17 20:27:12,1776436032,30.73,0.00,10790.16,719.01,27600,400,active
2026-04-17 20:27:16,1776436036,33.66,0.00,10792.16,719.01,27600,400,active
2026-04-17 20:27:20,1776436040,29.38,0.00,10939.21,719.01,28000,400,active
2026-04-17 20:27:24,1776436044,30.15,0.00,10871.14,719.01,28400,400,active
2026-04-17 20:27:28,1776436048,27.41,0.00,10923.04,719.01,28800,400,active
2026-04-17 20:27:32,1776436052,29.22,0.00,10869.22,719.01,28800,400,active
2026-04-17 20:27:35,1776436055,25.24,0.00,10838.72,719.01,29200,400,active
2026-04-17 20:27:39,1776436059,37.59,0.00,10891.15,719.01,29600,400,active
2026-04-17 20:27:43,1776436063,25.60,0.00,11018.54,719.01,30000,400,active
2026-04-17 20:27:47,1776436067,31.25,0.00,11038.47,719.01,30400,400,active
2026-04-17 20:27:51,1776436071,25.58,0.00,11063.34,719.01,30400,400,active
2026-04-17 20:27:55,1776436075,29.22,0.00,10843.74,719.01,30800,400,active
