timestamp,epoch,cpu_system_pct,cpu_clients_pct,mem_system_mb,mem_clients_mb,throughput_lines_per_sec,user_count,phase
2026-04-17 20:14:40,1776435280,20.66,0.00,10337.85,898.77,19179,500,active
2026-04-17 20:14:45,1776435285,20.48,0.00,10384.09,898.77,19527,500,active
2026-04-17 20:14:49,1776435289,24.19,0.00,10406.94,898.77,20000,500,active
2026-04-17 20:14:54,1776435294,22.97,0.00,10460.38,898.77,20500,500,active
2026-04-17 20:14:59,1776435299,20.42,0.00,10435.72,898.77,21000,500,active
2026-04-17 20:15:04,1776435304,24.56,0.00,10137.40,898.77,21500,500,active
2026-04-17 20:15:09,1776435309,27.40,0.00,10314.23,898.77,22000,500,active
2026-04-17 20:15:13,1776435313,26.03,0.00,10308.77,898.77,22500,500,active
2026-04-17 20:15:18,1776435318,20.07,0.00,10160.02,898.77,23000,500,active
2026-04-17 20:15:23,1776435323,24.57,0.00,10201.63,898.77,23500,500,active
2026-04-17 20:15:28,1776435328,28.92,0.00,10214.38,898.77,24000,500,active
2026-04-17 20:15:33,1776435333,23.36,0.00,10332.79,898.77,24500,500,active
2026-04-17 20:15:38,1776435338,24.42,0.00,10295.64,898.77,25000,500,active
2026-04-17 20:15:43,1776435343,26.09,0.00,10356.24,898.77,25500,500,active
2026-04-17 20:15:47,1776435347,26.03,0.00,10336.86,898.77,26000,500,active
2026-04-17 20:15:52,1776435352,18.20,0.00,10338.06,898.77,26500,500,active
2026-04-17 20:15:57,1776435357,18.62,0.00,10357.54,898.77,27000,500,active
2026-04-17 20:16:01,1776435361,20.42,0.00,10306.96,898.77,27500,500,active
2026-04-17 20:16:06,1776435366,20.22,0.00,10329.66,898.77,28000,500,active
2026-04-17 20:16:10,1776435370,18.56,0.00,10025.04,898.77,28500,500,active
2026-04-17 20:16:15,1776435375,20.90,0.00,10112.80,898.77,28718,500,active
2026-04-17 20:16:20,1776435380,18.12,0.00,10279.19,898.77,29000,500,active
2026-04-17 20:16:24,1776435384,17.27,0.00,10269.23,898.77,29500,500,active
2026-04-17 20:16:29,1776435389,19.95,0.00,10282.59,898.77,30000,500,active
2026-04-17 20:16:33,1776435393,19.33,0.00,10280.28,898.77,30500,500,active
2026-04-17 20:16:38,1776435398,18.12,0.00,10277.14,898.77,31000,500,active
2026-04-17 20:16:42,1776435402,16.84,0.00,10277.80,898.77,31500,500,active
2026-04-17 20:16:47,1776435407,16.63,0.00,10272.05,898.77,32000,500,active
2026-04-17 20:16:51,1776435411,17.66,0.00,10055.17,898.77,32500,500,active
2026-04-17 20:16:56,1776435416,20.90,0.00,10228.98,898.77,33000,500,active
2026-04-17 20:17:01,1776435421,26.00,0.00,10379.99,898.77,33500,500,active
2026-04-17 20:17:06,1776435426,24.90,0.00,10397.31,898.77,34000,500,active
2026-04-17 20:17:11,1776435431,22.14,0.00,10238.97,898.77,34500,500,active
2026-04-17 20:17:16,1776435436,24.20,0.00,10319.20,898.77,35000,500,active
2026-04-17 20:17:21,1776435441,27.57,0.00,10444.25,898.77,35500,500,active
2026-04-17 20:17:26,1776435446,26.50,0.00,10431.70,898.77,36000,500,active
2026-04-17 20:17:31,1776435451,25.01,0.00,10429.30,898.77,36500,500,active
2026-04-17 20:17:35,1776435455,22.88,0.00,10414.71,898.77,36938,500,active
2026-04-17 20:17:40,1776435460,19.34,0.00,10322.70,898.77,37300,500,active
2026-04-17 20:17:45,1776435465,26.24,0.00,10352.09,898.77,37540,500,active
2026-04-17 20:17:50,1776435470,19.77,0.00,10283.59,898.77,38000,500,active
2026-04-17 20:17:54,1776435474,22.68,0.00,10333.04,898.77,38500,500,active
2026-04-17 20:17:59,1776435479,21.01,0.00,10328.64,898.77,39000,500,active
2026-04-17 20:18:04,1776435484,27.49,0.00,10382.47,898.77,39500,500,active
2026-04-17 20:18:09,1776435489,24.84,0.00,10379.55,898.77,40000,500,active
2026-04-17 20:18:14,1776435494,20.85,0.00,10392.34,898.77,40500,500,active
2026-04-17 20:18:18,1776435498,22.31,0.00,10380.23,898.77,41000,500,active
2026-04-17 20:18:23,1776435503,22.71,0.00,10452.41,898.77,41500,500,active
2026-04-17 20:18:28,1776435508,26.84,0.00,10447.75,898.77,42000,500,active
2026-04-17 20:18:33,1776435513,24.81,0.00,10307.06,898.77,42500,500,active
2026-04-17 20:18:38,1776435518,22.74,0.00,10355.33,898.77,43000,500,active
2026-04-17 20:18:43,1776435523,22.19,0.00,10393.90,898.77,43500,500,active
2026-04-17 20:18:47,1776435527,18.12,0.00,10325.72,898.77,44000,500,active
2026-04-17 20:18:52,1776435532,19.23,0.00,10359.99,898.77,44500,500,active
2026-04-17 20:18:56,1776435536,20.33,0.00,10229.16,898.77,45000,500,active
2026-04-17 20:19:01,1776435541,20.74,0.00,10321.30,898.77,45500,500,active
2026-04-17 20:19:06,1776435546,19.30,0.00,10313.88,898.77,46000,500,active
2026-04-17 20:19:11,1776435551,26.33,0.00,10538.09,898.77,46500,500,active
2026-04-17 20:19:16,1776435556,27.91,0.00,10587.40,898.77,47000,500,active
2026-04-17 20:19:21,1776435561,29.51,0.00,10562.38,898.77,47500,500,active
