timestamp,epoch,cpu_system_pct,cpu_clients_pct,mem_system_mb,mem_clients_mb,throughput_lines_per_sec,user_count,phase
2026-04-17 23:21:54,1776446514,11.97,224.49,7991.43,364.27,1259159,200,active
2026-04-17 23:21:57,1776446517,18.04,230.79,8087.56,364.27,1309484,200,active
2026-04-17 23:22:00,1776446520,17.75,237.06,8093.51,364.27,1332613,200,active
2026-04-17 23:22:03,1776446523,18.03,243.68,8177.21,364.28,1353272,200,active
2026-04-17 23:22:06,1776446526,14.06,250.02,8181.97,364.28,1381509,200,active
2026-04-17 23:22:09,1776446529,12.15,254.34,8174.07,364.28,1427785,200,active
2026-04-17 23:22:12,1776446532,12.51,260.30,8162.41,364.29,1452089,200,active
2026-04-17 23:22:15,1776446535,10.78,265.29,8156.30,364.32,1472618,200,active
2026-04-17 23:22:18,1776446538,15.28,273.62,8126.29,365.03,1501263,200,active
2026-04-17 23:22:21,1776446541,13.40,279.61,8123.03,365.04,1521922,200,active
2026-04-17 23:22:24,1776446544,12.29,287.02,8081.25,365.04,1569433,200,active
2026-04-17 23:22:27,1776446547,11.36,294.15,7984.59,365.05,1594892,200,active
2026-04-17 23:22:30,1776446550,12.00,303.26,7998.73,365.05,1622058,200,active
2026-04-17 23:22:33,1776446553,10.60,310.38,7941.38,365.05,1643672,200,active
2026-04-17 23:22:36,1776446556,11.77,318.14,7951.04,365.05,1666532,200,active
2026-04-17 23:22:39,1776446559,11.75,321.82,7958.72,365.06,1714887,200,active
2026-04-17 23:22:42,1776446562,10.96,327.23,7995.79,365.06,1733087,200,active
2026-04-17 23:22:45,1776446565,19.75,333.99,8103.14,365.06,1758674,200,active
2026-04-17 23:22:48,1776446568,19.04,338.02,8231.76,365.06,1779773,200,active
2026-04-17 23:22:51,1776446571,15.18,344.07,8199.73,365.07,1802850,200,active
2026-04-17 23:22:54,1776446574,12.78,347.10,8219.35,365.11,1845360,200,active
2026-04-17 23:22:57,1776446577,10.75,352.80,8198.72,365.81,1865890,200,active
2026-04-17 23:23:00,1776446580,12.20,358.11,8185.32,365.82,1889019,200,active
2026-04-17 23:23:03,1776446583,12.00,364.05,8177.81,365.82,1910066,200,active
2026-04-17 23:23:06,1776446586,10.11,368.68,8175.64,365.83,1930742,200,active
2026-04-17 23:23:09,1776446589,12.88,373.96,8186.09,365.83,1980765,200,active
2026-04-17 23:23:12,1776446592,12.51,381.24,8200.18,365.83,1999094,200,active
2026-04-17 23:23:15,1776446595,14.45,387.19,8156.01,365.83,2019624,200,active
2026-04-17 23:23:18,1776446598,10.93,388.84,8166.39,365.84,2040540,200,active
2026-04-17 23:23:21,1776446601,11.85,394.45,8161.09,365.84,2062154,200,active
2026-04-17 23:23:24,1776446604,17.44,399.09,8244.44,365.84,2106498,200,active
2026-04-17 23:23:27,1776446607,17.04,405.71,8293.98,365.84,2131878,200,active
2026-04-17 23:23:30,1776446610,20.48,412.67,8324.41,365.84,2155415,200,active
2026-04-17 23:23:33,1776446613,16.02,417.98,8265.74,365.84,2165744,200,active
2026-04-17 23:23:36,1776446616,9.47,420.29,8254.73,365.84,2176533,200,active
2026-04-17 23:23:39,1776446619,9.55,423.60,8252.24,365.84,2186863,200,active
2026-04-17 23:23:42,1776446622,10.27,425.25,8268.98,365.85,2197192,200,active
2026-04-17 23:23:45,1776446625,10.34,429.55,8245.54,365.85,2210050,200,active
2026-04-17 23:23:48,1776446628,10.07,431.87,8220.78,365.85,2246500,200,active
2026-04-17 23:23:51,1776446631,9.46,436.84,8242.86,365.89,2255162,200,active
2026-04-17 23:23:55,1776446635,9.38,439.48,8241.07,366.59,2267603,200,active
2026-04-17 23:23:58,1776446638,10.89,442.82,8238.74,366.59,2275691,200,active
2026-04-17 23:24:01,1776446641,9.87,447.47,8232.90,366.59,2288621,200,active
2026-04-17 23:24:04,1776446644,9.68,449.47,8241.13,366.59,2298821,200,active
2026-04-17 23:24:07,1776446647,8.28,454.45,8241.64,366.60,2311937,200,active
2026-04-17 23:24:10,1776446650,9.60,456.11,8230.99,366.60,2319866,200,active
2026-04-17 23:24:13,1776446653,7.79,458.77,8232.89,366.60,2330066,200,active
2026-04-17 23:24:16,1776446656,9.60,464.42,8229.89,366.60,2343735,200,active
2026-04-17 23:24:19,1776446659,9.05,465.75,8225.37,366.60,2380424,200,active
2026-04-17 23:24:22,1776446662,7.98,469.06,8230.79,366.61,2393482,200,active
2026-04-17 23:24:25,1776446665,9.61,471.05,8218.82,366.61,2406082,200,active
2026-04-17 23:24:28,1776446668,9.41,476.05,8215.66,366.61,2416411,200,active
2026-04-17 23:24:31,1776446671,7.92,477.38,8211.59,366.61,2426611,200,active
2026-04-17 23:24:34,1776446674,9.96,480.03,8227.93,366.61,2442070,200,active
2026-04-17 23:24:37,1776446677,9.06,481.70,8218.18,366.61,2456834,200,active
2026-04-17 23:24:40,1776446680,11.51,488.00,8221.28,366.61,2467658,200,active
