timestamp,epoch,cpu_system_pct,cpu_clients_pct,mem_system_mb,mem_clients_mb,throughput_lines_per_sec,user_count,phase
2026-04-18 00:10:34,1776449434,15.59,48.63,8383.43,181.25,321482,100,active
2026-04-18 00:10:37,1776449437,10.20,50.66,8355.90,181.25,326970,100,active
2026-04-18 00:10:40,1776449440,10.42,53.04,8361.84,181.25,333399,100,active
2026-04-18 00:10:43,1776449443,9.17,56.10,8379.25,181.25,339929,100,active
2026-04-18 00:10:46,1776449446,10.45,58.47,8401.16,181.25,345288,100,active
2026-04-18 00:10:49,1776449449,10.57,61.51,8390.95,181.26,353017,100,active
2026-04-18 00:10:52,1776449452,9.52,62.87,8368.20,181.26,358117,100,active
2026-04-18 00:10:55,1776449455,13.14,64.21,8281.71,181.27,363604,100,active
2026-04-18 00:10:58,1776449458,9.08,65.89,8310.51,181.27,369350,100,active
2026-04-18 00:11:01,1776449461,9.22,67.23,8305.73,181.27,386487,100,active
2026-04-18 00:11:04,1776449464,9.59,70.27,8321.24,181.27,394476,100,active
2026-04-18 00:11:07,1776449467,9.39,70.95,8312.21,181.27,400906,100,active
2026-04-18 00:11:10,1776449470,8.91,71.94,8326.73,181.28,407435,100,active
2026-04-18 00:11:13,1776449473,9.15,73.93,8337.44,181.29,413994,100,active
2026-04-18 00:11:16,1776449476,9.39,74.26,8324.59,181.29,418024,100,active
2026-04-18 00:11:19,1776449479,10.08,74.92,8383.50,181.29,423124,100,active
2026-04-18 00:11:22,1776449482,8.56,75.91,8412.40,181.50,428224,100,active
2026-04-18 00:11:25,1776449485,10.98,77.23,8406.97,181.62,436863,100,active
2026-04-18 00:11:28,1776449488,10.25,77.89,8391.00,181.62,452882,100,active
2026-04-18 00:11:31,1776449491,10.79,79.21,8389.53,181.62,460640,100,active
2026-04-18 00:11:34,1776449494,8.36,80.53,8374.36,181.62,465999,100,active
2026-04-18 00:11:37,1776449497,9.73,82.84,8325.59,181.62,472299,100,active
2026-04-18 00:11:40,1776449500,14.23,84.82,8317.06,181.62,478959,100,active
2026-04-18 00:11:43,1776449503,12.63,87.13,8290.90,181.62,482988,100,active
2026-04-18 00:11:46,1776449506,11.75,88.46,8289.67,181.62,489417,100,active
2026-04-18 00:11:49,1776449509,9.44,89.45,8284.87,181.62,495817,100,active
2026-04-18 00:11:52,1776449512,11.07,91.76,8283.55,181.62,501562,100,active
2026-04-18 00:11:55,1776449515,11.54,93.08,8308.59,181.62,507567,100,active
2026-04-18 00:11:58,1776449518,10.48,94.73,8307.37,181.62,522987,100,active
2026-04-18 00:12:01,1776449521,10.06,98.03,8298.64,181.62,529675,100,active
2026-04-18 00:12:04,1776449524,14.03,99.68,8300.15,181.64,536345,100,active
2026-04-18 00:12:07,1776449527,12.50,103.98,8306.41,181.64,545163,100,active
2026-04-18 00:12:10,1776449530,12.09,105.96,8301.38,181.64,549193,100,active
2026-04-18 00:12:13,1776449533,9.16,110.93,8299.00,181.64,555722,100,active
2026-04-18 00:12:16,1776449536,12.62,115.55,8307.04,181.66,562022,100,active
2026-04-18 00:12:19,1776449539,14.69,116.21,8359.96,181.66,567511,100,active
2026-04-18 00:12:22,1776449542,9.48,117.86,8362.37,181.66,575078,100,active
2026-04-18 00:12:25,1776449545,13.90,118.53,8363.65,181.66,590578,100,active
2026-04-18 00:12:28,1776449548,19.85,118.53,8688.04,181.66,597265,100,active
2026-04-18 00:12:31,1776449551,25.61,119.86,8760.38,181.66,601294,100,active
2026-04-18 00:12:34,1776449554,15.65,122.52,8716.09,181.66,609023,100,active
2026-04-18 00:12:37,1776449557,24.75,124.83,8957.11,181.67,615581,100,active
2026-04-18 00:12:40,1776449560,33.65,126.16,9041.61,181.68,622010,100,active
2026-04-18 00:12:43,1776449563,18.38,128.81,9072.92,181.90,628410,100,active
2026-04-18 00:12:46,1776449566,11.21,128.81,9098.27,182.01,633997,100,active
2026-04-18 00:12:49,1776449569,14.38,131.16,9037.35,182.01,639742,100,active
2026-04-18 00:12:52,1776449572,11.97,133.16,9134.47,182.01,655678,100,active
2026-04-18 00:12:55,1776449575,14.26,134.82,9187.95,182.01,662078,100,active
2026-04-18 00:12:58,1776449578,16.90,136.16,9390.80,182.01,667455,100,active
2026-04-18 00:13:01,1776449581,29.40,137.51,9627.84,182.01,672895,100,active
2026-04-18 00:13:04,1776449584,17.29,138.52,9593.26,182.01,679324,100,active
2026-04-18 00:13:07,1776449587,9.74,140.17,9564.70,182.01,685882,100,active
2026-04-18 00:13:10,1776449590,10.02,140.51,9541.74,182.01,692412,100,active
2026-04-18 00:13:13,1776449593,11.67,142.51,9498.76,182.01,697512,100,active
2026-04-18 00:13:16,1776449596,15.07,143.52,9500.38,182.01,703000,100,active
2026-04-18 00:13:19,1776449599,11.79,145.20,9475.66,182.01,708974,100,active
